time	distance
1891	24.1113
1892	24.2398
1893	24.151
1894	24.1117
1895	24.0984
1896	23.9714
1897	24.0144
1898	24.0316
1899	24.1421
1900	24.1126
1901	24.1225
1902	24.2128
1903	24.1326
1904	24.0554
1905	24.0701
1906	24.0695
1907	24.0729
1908	23.9713
1909	23.9864
1910	23.9669
1911	24.0218
1912	24.0776
1913	24.0986
1914	24.093
1915	24.2412
1916	24.1989
1917	24.1922
1918	24.1565
1919	24.1461
1920	24.1564
1921	24.1325
1922	24.2077
1923	24.2181
1924	24.2498
1925	24.2812
1926	24.1948
1927	24.1843
1928	24.1389
1929	24.1206
1930	24.0788
1931	24.0492
1932	24.032
1933	24.0778
1934	24.1435
1935	24.0997
1936	24.1079
1937	23.9996
1938	24.0245
1939	24.0338
1940	24.0223
1941	24.011
1942	24.1198
1943	24.0977
1944	24.2143
1945	24.277
1946	24.3114
1947	24.3733
1948	24.306
1949	24.3122
1950	24.3374
1951	24.2886
1952	24.2557
1953	24.3671
1954	24.3838
1955	24.3885
1956	24.4217
1957	24.4175
1958	24.3707
1959	24.3588
1960	24.3211
1961	24.2597
1962	24.3262
1963	24.3425
1964	24.3064
1965	24.365
1966	24.2858
1967	24.282
1968	24.2416
1969	24.2383
1970	24.183
1971	24.1748
1972	24.2119
1973	24.219
1974	24.2293
1975	24.2845
1976	24.3637
1977	24.326
1978	24.3165
1979	24.3111
1980	24.2522
1981	24.1998
1982	24.2274
1983	24.1993
1984	24.1382
1985	24.1306
1986	24.1422
1987	24.1853
1988	24.1697
1989	24.1748
1990	24.1484
1991	24.1294
1992	24.1831
1993	24.1136
1994	24.1597
1995	24.1758
1996	24.2225
1997	24.2122
1998	24.2661
1999	24.3235
2000	24.3685
2001	24.5001
2002	24.4402
2003	24.5249
2004	24.6044
2005	24.5729
2006	24.507
2007	24.5315
2008	24.5444
2009	24.4814
2010	24.466
2011	24.5085
2012	24.4874
2013	24.4123
2014	24.3853
2015	24.4009
2016	24.4059
2017	24.4556
2018	24.4524
2019	24.403
2020	24.3818
2021	24.5049
2022	24.545
2023	24.6189
2024	24.6119
2025	24.6017
2026	24.6597
2027	24.6513
2028	24.4317
2029	24.3888
2030	24.3926
2031	24.2822
2032	24.3222
2033	24.343
2034	24.3727
2035	24.3926
2036	24.3661
2037	24.4157
2038	24.429
2039	24.423
2040	24.4421
2041	24.5205
2042	24.5091
2043	24.4883
2044	24.4538
2045	24.4376
2046	24.3866
2047	24.4211
2048	24.4709
2049	24.4623
2050	24.376
2051	24.4062
2052	24.4431
2053	24.5509
2054	24.6442
2055	24.6806
2056	24.6458
2057	24.6234
2058	24.5963
2059	24.6116
2060	24.6412
2061	24.6794
2062	24.7215
2063	24.6584
2064	24.6236
2065	24.5869
2066	24.6687
2067	24.6501
2068	24.7512
2069	24.8703
2070	24.9072
2071	24.914
2072	24.9604
2073	25.0344
2074	25.0907
2075	25.0715
2076	25.153
2077	25.1779
2078	25.1317
2079	25.1159
2080	25.1979
2081	25.2412
2082	25.2226
2083	25.2562
2084	25.2833
2085	25.4013
2086	25.4148
2087	25.4116
2088	25.5235
2089	25.6272
2090	25.6913
2091	25.7111
2092	25.702
2093	25.7778
2094	25.8517
2095	25.8696
2096	25.8606
2097	25.8106
2098	25.8997
2099	25.8338
2100	25.9481
2101	25.9805
2102	26.0389
2103	26.0642
2104	26.0896
2105	26.0387
2106	26.0314
2107	25.9913
2108	25.9275
2109	25.9271
2110	25.9398
2111	25.9693
2112	25.9536
2113	25.9195
2114	25.8817
2115	25.9176
2116	25.9065
2117	25.9335
2118	25.9208
2119	25.9437
2120	25.9407
2121	25.9841
2122	25.9764
2123	25.9388
2124	25.9243
2125	25.8022
2126	25.7386
2127	25.7509
2128	25.818
2129	25.8837
2130	25.9545
2131	25.9659
2132	25.9371
2133	25.9887
2134	25.9385
2135	25.949
2136	26.03
2137	26.0734
2138	26.1695
2139	26.2062
2140	26.24
2141	26.1281
2142	26.1218
2143	26.1643
2144	26.1507
2145	26.1787
2146	26.1913
2147	26.1076
2148	26.1539
2149	26.1397
2150	26.0648
2151	26.049
2152	26.0199
2153	26.063
2154	26.0719
2155	26.1113
2156	26.0895
2157	26.1047
2158	26.0862
2159	26.0798
2160	26.0645
2161	25.9966
2162	25.9832
2163	26.0122
2164	25.9891
2165	25.9509
2166	25.882
2167	25.9012
2168	25.9231
2169	25.9142
2170	25.8772
2171	25.8397
2172	25.8441
2173	25.7723
2174	25.6863
2175	25.774
2176	25.7718
2177	25.7652
2178	25.7443
2179	25.7587
2180	25.8765
2181	25.8985
2182	25.8257
2183	25.8088
2184	25.7964
2185	25.7201
2186	25.7454
2187	25.6747
2188	25.7166
2189	25.7016
2190	25.6875
2191	25.6569
2192	25.6146
2193	25.6799
2194	25.631
2195	25.6581
2196	25.6381
2197	25.6237
2198	25.5334
2199	25.5517
2200	25.5523
2201	25.5462
2202	25.6015
2203	25.6244
2204	25.6672
2205	25.7469
2206	25.7362
2207	25.7612
2208	25.7909
2209	25.8024
2210	25.7895
2211	25.8391
2212	25.8238
2213	25.9071
2214	25.8829
2215	25.8266
2216	25.8361
2217	25.7889
2218	25.8149
2219	25.8299
2220	25.8462
2221	25.8837
2222	25.933
2223	26.0117
2224	25.997
2225	25.8499
2226	25.9818
2227	26.0585
2228	26.0541
2229	26.1113
2230	26.1276
2231	26.1969
2232	26.2956
2233	26.2459
2234	26.2641
2235	26.2284
2236	26.1558
2237	26.1683
2238	26.2023
2239	26.1669
2240	26.1916
2241	26.2132
2242	26.2067
2243	26.2098
2244	26.3275
2245	26.3067
2246	26.2809
2247	26.2558
2248	26.2935
2249	26.2737
2250	26.2045
2251	26.1642
2252	26.1666
2253	26.2452
2254	26.1822
2255	26.1339
2256	26.081
2257	26.0149
2258	26.0136
2259	26.0321
2260	26.1575
2261	26.0866
2262	26.0628
2263	26.0356
2264	26.1202
2265	26.1184
2266	26.1048
2267	26.0482
2268	26.1525
2269	26.1897
2270	26.1557
2271	26.1669
2272	26.211
2273	26.2156
2274	26.2169
2275	26.1933
2276	26.1349
2277	26.1278
2278	26.0688
2279	26.0992
2280	26.1067
2281	26.1052
2282	26.1412
2283	26.1873
2284	26.1716
2285	26.1181
2286	26.0724
2287	26.0763
2288	26.0409
2289	26.0571
2290	25.9948
2291	26.065
2292	26.0334
2293	26.0391
2294	26.0536
2295	25.9313
2296	25.8873
2297	25.9185
2298	25.9611
2299	25.9827
2300	26.0207
2301	26.0079
2302	26.03
2303	26.1396
2304	26.143
2305	26.1728
2306	26.0829
2307	26.1515
2308	26.1757
2309	26.2588
2310	26.2465
2311	26.2867
2312	26.3058
2313	26.2766
2314	26.2606
2315	26.2902
2316	26.3446
2317	26.3671
2318	26.3932
2319	26.3968
2320	26.4149
2321	26.3742
2322	26.3325
2323	26.3408
2324	26.304
2325	26.2876
2326	26.2459
2327	26.1911
2328	26.1649
2329	26.2322
2330	26.2418
2331	26.2978
2332	26.2552
2333	26.2524
2334	26.2102
2335	26.2638
2336	26.2579
2337	26.2215
2338	26.2642
2339	26.2743
2340	26.256
2341	26.1715
2342	26.1252
2343	26.1484
2344	26.1514
2345	26.2768
2346	26.267
2347	26.2101
2348	26.2643
2349	26.3289
2350	26.3478
2351	26.3412
2352	26.3628
2353	26.2174
2354	26.2715
2355	26.2692
2356	26.1956
2357	26.1689
2358	26.1878
2359	26.1784
2360	26.1105
2361	26.1136
2362	26.0711
2363	26.0458
2364	26.0586
2365	26.0341
2366	26.0313
2367	26.0743
2368	26.122
2369	26.0439
2370	26.0192
2371	25.9959
2372	26.0076
2373	26.0272
2374	26.0127
2375	25.9989
2376	25.9886
2377	26.0509
2378	26.066
2379	26.077
2380	26.1225
2381	26.0928
2382	26.0326
2383	26.0563
2384	26.0668
2385	26.1026
2386	26.0267
2387	26.1261
2388	26.1157
2389	26.0964
2390	26.1664
2391	26.1647
2392	26.2056
2393	26.2614
2394	26.2037
2395	26.2065
2396	26.2519
2397	26.1989
2398	26.2256
2399	26.1767
2400	26.1823
2401	26.275
2402	26.2657
2403	26.2882
2404	26.3391
2405	26.3865
2406	26.3827
2407	26.3104
2408	26.3271
2409	26.3276
2410	26.23
2411	26.2176
2412	26.1517
2413	26.1658
2414	26.2205
2415	26.3357
2416	26.3276
2417	26.3045
2418	26.2884
2419	26.3405
2420	26.3301
2421	26.2967
2422	26.172
2423	26.0756
2424	26.1109
2425	26.1017
2426	26.1623
2427	26.1461
2428	26.1069
2429	26.1301
2430	26.1432
2431	26.1861
2432	26.1557
2433	26.1364
2434	26.1194
2435	26.1122
2436	26.1038
2437	26.0971
2438	26.0661
2439	26.0988
2440	26.0913
2441	26.0735
2442	26.117
2443	26.0723
2444	26.1809
2445	26.1587
2446	26.1824
2447	26.1428
2448	26.1778
2449	26.1848
2450	26.147
2451	26.0776
2452	26.011
2453	26.0205
2454	25.9847
2455	25.9965
2456	25.9297
2457	25.9557
2458	25.9737
2459	25.9525
2460	25.949
2461	26.002
2462	26.0158
2463	25.9837
2464	26.0804
2465	26.0374
2466	26.0327
2467	25.9729
2468	25.9538
2469	26.0167
2470	26.1249
2471	26.235
2472	26.2161
2473	26.2339
2474	26.2666
2475	26.2892
2476	26.3591
2477	26.4558
2478	26.3819
2479	26.377
2480	26.416
2481	26.442
2482	26.4325
2483	26.4483
2484	26.4447
2485	26.4934
2486	26.5196
2487	26.5651
2488	26.5986
2489	26.5268
2490	26.533
2491	26.5734
2492	26.5506
2493	26.5061
2494	26.5726
2495	26.5369
2496	26.6129
2497	26.5723
2498	26.5411
2499	26.4461
2500	26.4183
2501	26.3941
2502	26.2834
2503	26.3112
2504	26.2774
2505	26.27
2506	26.2272
2507	26.2221
2508	26.218
2509	26.2011
2510	26.1686
2511	26.0812
2512	26.0829
2513	26.0741
2514	26.1164
2515	26.1417
2516	26.1899
2517	26.24
2518	26.235
2519	26.243
2520	26.2823
2521	26.3761
2522	26.4405
2523	26.4036
2524	26.3918
2525	26.3586
2526	26.3936
2527	26.447
2528	26.4578
2529	26.4634
2530	26.5111
2531	26.5004
2532	26.5713
2533	26.6004
2534	26.5415
2535	26.6006
2536	26.697
2537	26.7005
2538	26.6972
2539	26.7052
2540	26.7568
2541	26.7607
2542	26.687
2543	26.5966
2544	26.6011
2545	26.534
2546	26.5501
2547	26.5122
2548	26.5199
2549	26.5227
2550	26.543
2551	26.457
2552	26.4549
2553	26.4926
2554	26.5105
2555	26.5827
2556	26.5713
2557	26.5823
2558	26.5657
2559	26.6068
2560	26.5725
2561	26.5272
2562	26.5308
2563	26.5349
2564	26.4581
2565	26.4538
2566	26.4537
2567	26.4119
2568	26.4315
2569	26.5021
2570	26.5472
2571	26.5417
2572	26.5738
2573	26.5336
2574	26.572
2575	26.5415
2576	26.5069
2577	26.496
2578	26.5727
2579	26.5418
2580	26.6204
2581	26.5425
2582	26.5991
2583	26.5709
2584	26.5211
2585	26.4787
2586	26.5248
2587	26.4561
2588	26.4061
2589	26.3479
2590	26.3802
2591	26.4022
2592	26.3539
2593	26.3766
2594	26.3894
2595	26.4575
2596	26.4265
2597	26.3275
2598	26.3468
2599	26.303
2600	26.3221
2601	26.2908
2602	26.2386
2603	26.297
2604	26.2763
2605	26.2349
2606	26.3395
2607	26.3958
2608	26.3255
2609	26.3692
2610	26.4404
2611	26.485
2612	26.5548
2613	26.5759
2614	26.6391
2615	26.6786
2616	26.6601
2617	26.6422
2618	26.6849
2619	26.6379
2620	26.66
2621	26.6943
2622	26.7622
2623	26.7985
2624	26.8673
2625	26.8812
2626	26.8586
2627	26.9648
2628	26.9308
2629	26.9746
2630	26.967
2631	26.9907
2632	27.0074
2633	26.9692
2634	26.9996
2635	27.1066
2636	27.1513
2637	27.1148
2638	27.046
2639	26.9821
2640	27.0471
2641	27.1482
2642	27.0861
2643	27.1058
2644	27.0733
2645	27.15
2646	27.137
2647	27.0753
2648	27.0958
2649	27.0406
2650	27.1046
2651	27.0197
2652	27.1298
2653	27.1394
2654	27.1603
2655	27.1686
2656	27.2596
2657	27.2775
2658	27.2732
2659	27.3462
2660	27.3595
2661	27.3744
2662	27.3951
2663	27.3474
2664	27.4194
2665	27.4146
2666	27.4279
2667	27.4984
2668	27.5617
2669	27.6994
2670	27.8137
2671	27.8693
2672	27.8574
2673	27.802
2674	27.8024
2675	27.7971
2676	27.7961
2677	27.7982
2678	27.8227
2679	27.8651
2680	27.8229
2681	27.8529
2682	27.7776
2683	27.7218
2684	27.8142
2685	27.7478
2686	27.6819
2687	27.7104
2688	27.7649
2689	27.7264
2690	27.643
2691	27.6475
2692	27.6508
2693	27.6441
2694	27.7284
2695	27.7196
2696	27.776
2697	27.8049
2698	27.8806
2699	27.9726
2700	27.9514
2701	28.011
2702	27.9718
2703	28.0463
2704	28.0551
2705	28.079
2706	28.0684
2707	28.0702
2708	28.0304
2709	28.0382
2710	28.117
2711	28.0858
2712	28.0949
2713	28.0648
2714	27.9959
2715	27.9777
2716	27.9189
2717	27.8882
2718	27.8982
2719	27.9142
2720	27.9679
2721	28.0743
2722	28.1001
2723	28.041
2724	28.0087
2725	27.9742
2726	27.9733
2727	28.0011
2728	28.0438
2729	28.0066
2730	28.0097
2731	27.9937
2732	28.0339
2733	28.016
2734	28.0091
2735	27.9581
2736	28.0036
2737	27.9962
2738	27.9487
2739	28.0349
2740	28.1534
2741	28.1442
2742	28.1094
2743	28.0971
2744	28.0928
2745	28.1661
2746	28.1824
2747	28.1587
2748	28.2168
2749	28.1849
2750	28.1685
2751	28.1904
2752	28.1729
2753	28.2444
2754	28.1948
2755	28.206
2756	28.2162
2757	28.2474
2758	28.1927
2759	28.219
2760	28.3452
2761	28.367
2762	28.3521
2763	28.3929
2764	28.2806
2765	28.282
2766	28.2757
2767	28.1746
2768	28.1339
2769	28.1816
2770	28.1099
2771	28.1907
2772	28.236
2773	28.2832
2774	28.3673
2775	28.3828
2776	28.3201
2777	28.2544
2778	28.2536
2779	28.25
2780	28.2339
2781	28.2877
2782	28.2616
2783	28.2316
2784	28.1914
2785	28.1091
2786	28.0322
2787	28.0115
2788	27.9949
2789	28.0572
2790	28.0597
2791	28.0152
2792	28.0198
2793	28.041
2794	27.9847
2795	27.9463
2796	27.9208
2797	27.9331
2798	27.98
2799	28.0242
2800	28.0684
2801	28.1526
2802	28.2241
2803	28.2862
2804	28.3452
2805	28.2829
2806	28.2733
2807	28.2249
2808	28.2591
2809	28.2727
2810	28.2571
2811	28.2491
2812	28.2634
2813	28.3009
2814	28.309
2815	28.3329
2816	28.4471
2817	28.4767
2818	28.4556
2819	28.46
2820	28.5355
2821	28.4099
2822	28.4047
2823	28.4157
2824	28.4538
2825	28.482
2826	28.569
2827	28.5752
2828	28.5403
2829	28.4772
2830	28.5575
2831	28.5032
2832	28.5272
2833	28.5957
2834	28.6779
2835	28.6871
2836	28.6852
2837	28.6036
2838	28.5657
2839	28.6198
2840	28.6348
2841	28.5756
2842	28.6476
2843	28.6476
2844	28.7184
2845	28.7027
2846	28.6788
2847	28.6278
2848	28.6986
2849	28.7355
2850	28.7077
2851	28.741
2852	28.7948
2853	28.8716
2854	28.8193
2855	28.9112
2856	28.8342
2857	28.9129
2858	28.8803
2859	28.8363
2860	28.8355
2861	28.7659
2862	28.794
2863	28.796
2864	28.759
2865	28.7835
2866	28.7317
2867	28.7748
2868	28.7232
2869	28.7525
2870	28.7446
2871	28.653
2872	28.6243
2873	28.7034
2874	28.6599
2875	28.7147
2876	28.7241
2877	28.7833
2878	28.8005
2879	28.6943
2880	28.5457
2881	28.614
2882	28.5811
2883	28.6152
2884	28.7267
2885	28.7368
2886	28.7395
2887	28.7012
2888	28.7288
2889	28.7503
2890	28.8007
2891	28.8166
2892	28.8443
2893	28.818
2894	28.8049
2895	28.7967
2896	28.8002
2897	28.7053
2898	28.7188
2899	28.7612
2900	28.7661
2901	28.8507
2902	28.819
2903	28.8554
2904	28.8463
2905	28.7356
2906	28.6702
2907	28.6249
2908	28.6987
2909	28.7169
2910	28.6791
2911	28.6347
2912	28.6168
2913	28.6211
2914	28.6123
2915	28.6572
2916	28.7236
2917	28.7374
2918	28.6991
2919	28.6882
2920	28.6476
2921	28.5999
2922	28.6431
2923	28.7108
2924	28.674
2925	28.6651
2926	28.7122
2927	28.7449
2928	28.7117
2929	28.8393
2930	28.8305
2931	28.8843
2932	28.8938
2933	28.856
2934	28.9955
2935	29.0181
2936	29.0093
2937	28.9778
2938	28.9673
2939	28.9608
2940	28.8882
2941	28.8468
2942	28.8555
2943	28.8631
2944	28.9285
2945	28.9795
2946	29.0047
2947	28.9732
2948	28.8858
2949	28.9179
2950	28.9698
2951	29.0059
2952	29.0702
2953	29.066
2954	29.1426
2955	29.0949
2956	29.0376
2957	28.9977
2958	28.9507
2959	28.8661
2960	28.7992
2961	28.9124
2962	28.9523
2963	29.0058
2964	29.0016
2965	29.0736
2966	29.1709
2967	29.1998
2968	29.1502
2969	29.2145
2970	29.2734
2971	29.2889
2972	29.2988
2973	29.2952
2974	29.2889
2975	29.3159
2976	29.3233
2977	29.3163
2978	29.287
2979	29.2463
2980	29.3067
2981	29.2454
2982	29.2946
2983	29.2097
2984	29.1865
2985	29.1634
2986	29.1968
2987	29.2394
2988	29.2713
2989	29.2823
2990	29.2398
2991	29.2255
2992	29.3043
2993	29.2958
2994	29.1924
2995	29.0975
2996	29.0463
2997	29.0257
2998	28.9593
2999	29.0808
3000	29.1209
3001	29.1371
3002	29.0648
3003	28.9626
3004	28.8903
3005	28.9124
3006	28.992
3007	28.9534
3008	28.8751
3009	28.9009
3010	28.9318
3011	28.8985
3012	28.8734
3013	28.8815
3014	28.8357
3015	28.7805
3016	28.7989
3017	28.8067
3018	28.8228
3019	28.911
3020	28.926
3021	28.93
3022	28.9459
3023	28.9489
3024	29.0023
3025	29.025
3026	29.0556
3027	29.0872
3028	29.0617
3029	29.0994
3030	29.1255
3031	29.1305
3032	29.1384
3033	29.1984
3034	29.187
3035	29.1699
3036	29.2525
3037	29.2036
3038	29.2569
3039	29.3172
3040	29.3477
3041	29.3691
3042	29.3789
3043	29.4029
3044	29.3815
3045	29.3645
3046	29.3414
3047	29.3958
3048	29.4596
3049	29.4589
3050	29.4081
3051	29.3779
3052	29.4078
3053	29.4218
3054	29.3714
3055	29.3218
3056	29.3565
3057	29.3226
3058	29.3469
3059	29.4526
3060	29.4911
3061	29.5029
3062	29.533
3063	29.5563
3064	29.5643
3065	29.4728
3066	29.4921
3067	29.5747
3068	29.6088
3069	29.665
3070	29.7291
3071	29.7421
3072	29.7481
3073	29.8119
3074	29.8902
3075	29.9963
3076	29.9838
3077	30.004
3078	30.0072
3079	29.9809
3080	29.9916
3081	30.0785
3082	30.078
3083	30.0555
3084	30.1007
3085	30.0617
3086	30.0285
3087	30.0997
3088	30.0133
3089	30.0562
3090	30.0561
3091	29.9304
3092	29.9648
3093	29.9674
3094	29.9926
3095	29.9626
3096	30.0148
3097	30.0448
3098	30.0813
3099	30.1343
3100	30.1103
3101	30.1721
3102	30.2312
3103	30.2712
3104	30.2658
3105	30.2692
3106	30.3768
3107	30.3555
3108	30.3177
3109	30.3719
3110	30.3049
3111	30.2838
3112	30.1986
3113	30.1727
3114	30.1653
3115	30.0988
3116	30.0326
3117	30.0468
3118	29.9393
3119	29.9594
3120	30.0347
3121	30.0394
3122	29.9719
3123	29.9323
3124	29.9949
3125	29.9759
3126	29.9192
3127	29.8926
3128	29.9604
3129	29.9425
3130	29.9751
3131	29.9612
3132	29.97
3133	29.9845
3134	29.8964
3135	29.8578
3136	29.9002
3137	29.909
3138	29.9221
3139	29.9773
3140	29.9152
3141	29.8925
3142	30.0104
3143	29.9764
3144	29.9954
3145	30.0684
3146	30.0675
3147	30.1482
3148	30.1668
3149	30.1934
3150	30.1861
3151	30.153
3152	30.1551
3153	30.0976
3154	30.1277
3155	30.1231
3156	30.0809
3157	30.0419
3158	30.0404
3159	30.0034
3160	30.0454
3161	29.98
3162	29.9981
3163	30.0712
3164	30.0476
3165	30.1635
3166	30.0608
3167	30.0823
3168	30.1008
3169	30.0985
3170	30.1244
3171	30.1208
3172	30.1291
3173	30.1014
3174	30.0906
3175	30.0433
3176	29.9249
3177	30.0545
3178	30.0433
3179	30.0285
3180	29.9932
3181	30.0877
3182	30.1013
3183	30.0574
3184	29.9569
3185	29.9683
3186	30.0166
3187	30.0295
3188	30.0629
3189	30.0253
3190	30.0105
3191	29.9963
3192	29.9544
3193	30.0309
3194	30.0319
3195	30.1122
3196	30.1591
3197	30.1678
3198	30.1497
3199	30.185
3200	30.1286
3201	30.1344
3202	30.0522
3203	30.0949
3204	30.0756
3205	30.1007
3206	30.1531
3207	30.1913
3208	30.2369
3209	30.1878
3210	30.2703
3211	30.2899
3212	30.388
3213	30.3772
3214	30.4035
3215	30.4193
3216	30.4069
3217	30.3914
3218	30.436
3219	30.3293
3220	30.3093
3221	30.3846
3222	30.3877
3223	30.4317
3224	30.4723
3225	30.4887
3226	30.564
3227	30.5422
3228	30.554
3229	30.594
3230	30.5613
3231	30.5672
3232	30.589
3233	30.4928
3234	30.5414
3235	30.58
3236	30.5386
3237	30.506
3238	30.5184
3239	30.5666
3240	30.5934
3241	30.6266
3242	30.679
3243	30.6887
3244	30.713
3245	30.7281
3246	30.6977
3247	30.6577
3248	30.8035
3249	30.7604
3250	30.7366
3251	30.6614
3252	30.5687
3253	30.5402
3254	30.5787
3255	30.6457
3256	30.6753
3257	30.7082
3258	30.6537
3259	30.6892
3260	30.6784
3261	30.7188
3262	30.7308
3263	30.7363
3264	30.6334
3265	30.677
3266	30.738
3267	30.7449
3268	30.8047
3269	30.7905
3270	30.8125
3271	30.8247
3272	30.8463
3273	30.7939
3274	30.8662
3275	30.8739
3276	30.7969
3277	30.7423
3278	30.7423
3279	30.6834
3280	30.6275
3281	30.6604
3282	30.6675
3283	30.6577
3284	30.6489
3285	30.6471
3286	30.6576
3287	30.6973
3288	30.7883
3289	30.7995
3290	30.8015
3291	30.7758
3292	30.8129
3293	30.7695
3294	30.7993
3295	30.8252
3296	30.8246
3297	30.7526
3298	30.7565
3299	30.8353
3300	30.8733
3301	30.8944
3302	30.9038
3303	30.9718
3304	30.926
3305	30.947
3306	30.9472
3307	30.9493
3308	30.8756
3309	30.7808
3310	30.8011
3311	30.7602
3312	30.7714
3313	30.8054
3314	30.8177
3315	30.9801
3316	30.919
3317	30.8895
3318	30.8885
3319	30.9752
3320	30.9691
3321	30.9474
3322	31.0701
3323	31.132
3324	31.0279
3325	31.0009
3326	30.9743
3327	31.0387
3328	31.1148
3329	31.1117
3330	31.1056
3331	31.1267
3332	31.143
3333	31.2029
3334	31.2687
3335	31.2949
3336	31.2478
3337	31.1972
3338	31.1908
3339	31.1769
3340	31.1877
3341	31.1614
3342	31.1633
3343	31.0934
3344	31.1456
3345	31.1575
3346	31.1844
3347	31.2763
3348	31.3354
3349	31.3396
3350	31.2362
3351	31.2471
3352	31.2827
3353	31.2925
3354	31.2888
3355	31.3353
3356	31.4075
3357	31.5413
3358	31.6021
3359	31.6321
3360	31.5908
3361	31.5633
3362	31.5452
3363	31.6447
3364	31.5451
3365	31.5833
3366	31.6338
3367	31.5915
3368	31.5482
3369	31.5321
3370	31.4624
3371	31.4696
3372	31.4179
3373	31.3864
3374	31.4471
3375	31.4934
3376	31.5223
3377	31.5618
3378	31.6481
3379	31.6066
3380	31.5373
3381	31.364
3382	31.391
3383	31.3896
3384	31.3853
3385	31.4862
3386	31.4745
3387	31.4975
3388	31.5383
3389	31.6463
3390	31.683
3391	31.6918
3392	31.776
3393	31.8418
3394	31.8781
3395	31.7583
3396	31.7217
3397	31.6876
3398	31.7423
3399	31.7375
3400	31.7201
3401	31.7861
3402	31.7666
3403	31.7807
3404	31.7985
3405	31.6739
3406	31.6736
3407	31.6178
3408	31.5891
3409	31.6971
3410	31.7312
3411	31.7255
3412	31.8056
3413	31.8297
3414	31.8268
3415	31.7573
3416	31.7158
3417	31.7673
3418	31.6848
3419	31.7238
3420	31.7598
3421	31.7888
3422	31.7846
3423	31.8353
3424	31.8446
3425	31.808
3426	31.7262
3427	31.6819
3428	31.6761
3429	31.678
3430	31.7096
3431	31.7196
3432	31.7057
3433	31.728
3434	31.7175
3435	31.7703
3436	31.7686
3437	31.7907
3438	31.8916
3439	31.9179
3440	31.875
3441	31.8574
3442	31.8893
3443	31.9673
3444	32.0069
3445	32.0192
3446	32.0361
3447	32.0596
3448	32.0705
3449	32.1804
3450	32.1495
3451	32.2047
3452	32.2123
3453	32.1496
3454	32.1983
3455	32.2046
3456	32.2786
3457	32.2235
3458	32.2976
3459	32.2965
3460	32.3147
3461	32.3476
3462	32.3508
3463	32.3259
3464	32.3527
3465	32.3317
3466	32.3218
3467	32.3616
3468	32.3899
3469	32.4225
3470	32.3777
3471	32.3629
3472	32.3909
3473	32.4532
3474	32.4221
3475	32.4445
3476	32.4441
3477	32.4879
3478	32.478
3479	32.5505
3480	32.5689
3481	32.5568
3482	32.5035
3483	32.5636
3484	32.5189
3485	32.5005
3486	32.5229
3487	32.5128
3488	32.4351
3489	32.4026
3490	32.3753
3491	32.3937
3492	32.4673
3493	32.4711
3494	32.497
3495	32.5319
3496	32.5058
3497	32.4482
3498	32.4609
3499	32.5364
3500	32.4692
3501	32.5301
3502	32.4588
3503	32.4854
3504	32.5293
3505	32.6361
3506	32.5707
3507	32.6213
3508	32.6945
3509	32.6917
3510	32.7015
3511	32.794
3512	32.8249
3513	32.7955
3514	32.8326
3515	32.8604
3516	32.8974
3517	32.8493
3518	32.9389
3519	32.9462
3520	32.9777
3521	33.0879
3522	33.0939
3523	33.1362
3524	32.9907
3525	32.9252
3526	32.9784
3527	32.9087
3528	32.9432
3529	32.9071
3530	32.9576
3531	32.9044
3532	32.9318
3533	32.9986
3534	33.0235
3535	33.1114
3536	33.1633
3537	33.1581
3538	33.0259
3539	33.0201
3540	33.0801
3541	33.0542
3542	33.0859
3543	33.1134
3544	33.1086
3545	33.0965
3546	33.0939
3547	33.2103
3548	33.2009
3549	33.1316
3550	33.055
3551	33.1018
3552	33.0979
3553	33.0815
3554	33.1267
3555	33.1271
3556	33.0697
3557	33.0908
3558	33.0608
3559	33.1286
3560	33.1579
3561	33.2387
3562	33.2756
3563	33.2709
3564	33.2245
3565	33.2615
3566	33.1773
3567	33.2078
3568	33.2325
3569	33.199
3570	33.1911
3571	33.2376
3572	33.2022
3573	33.2437
